일시,수온(°C),최대파고(m),유의파고(m),평균파고(m),파주기(sec),"Label(Swell : 1, non-Swell : 0)"
42277.83333,22.7,1.7,1.3,0.8,5.8,0
42277.875,22.6,1.6,1.2,0.7,5.7,0
42277.91667,22.7,1.3,1.1,0.7,5.7,0
42277.95833,22.7,1.3,1.1,0.7,5.8,0
42278,22.7,1.5,1.1,0.7,5.8,0
42278.04167,22.7,1.7,1,0.7,5.7,0
42278.08333,22.7,1.3,1,0.7,5.8,0
42278.125,22.7,1,0.8,0.5,5.5,0
42278.16667,22.6,1,0.8,0.5,5.4,0
42278.20833,22.6,0.9,0.7,0.4,5.4,0
42278.25,22.5,0.8,0.7,0.5,5.3,0
42278.29167,22.6,1,0.7,0.5,5.5,0
42278.33333,22.6,0.9,0.7,0.5,5.3,0
42278.375,22.6,1.2,0.9,0.6,4.5,0
42278.41667,22.6,1.4,1.1,0.7,4.5,0
42278.45833,22.6,2,1.4,0.9,4.8,0
42278.5,22.6,2.3,1.7,1.1,5.4,0
42278.54167,22.6,2.6,1.9,1.2,6,0
42278.58333,22.6,3,2.2,1.3,6.3,0
42278.625,22.6,2.8,1.7,1.1,6,0
42278.66667,22.6,2.3,1.7,1.1,6.6,0
42278.70833,22.7,2.2,1.8,1.2,7.1,0
42278.75,22.7,2.6,1.8,1.2,7.8,0
42278.79167,22.7,1.6,1.4,0.9,7.4,0
42278.83333,22.6,1.8,1.3,0.9,7.6,0
42278.875,22.5,1.4,1.2,0.8,7.5,0
42278.91667,22.4,1.6,1.1,0.7,7.5,0
42278.95833,22.1,1.1,0.8,0.5,6.9,0
42279,22.1,1,0.8,0.5,7,0
42279.04167,22.1,1.1,0.8,0.5,6.8,0
42279.08333,21.7,0.9,0.6,0.4,6.5,0
42279.125,22,0.8,0.5,0.4,6.7,0
42279.16667,21.7,0.9,0.6,0.4,6.8,0
42279.20833,21.7,0.8,0.6,0.4,6.1,0
42279.25,21.7,1.1,0.8,0.5,6.2,0
42279.29167,21.6,0.9,0.7,0.4,6.4,0
42279.33333,21.6,1.1,0.8,0.5,7.2,0
42279.375,21.8,1.2,0.9,0.5,8.1,0
42279.41667,21.9,1.2,1,0.6,8.2,0
42279.45833,21.9,1.3,0.9,0.5,7.9,0
42279.5,21.9,1.1,0.9,0.5,7.7,0
42279.54167,21.7,1.1,0.8,0.5,6.7,0
42279.58333,21.5,1.2,0.7,0.4,6.4,0
42279.625,21.5,0.9,0.6,0.4,7.6,0
42279.66667,21.6,0.8,0.6,0.4,7.9,0
42279.70833,21.8,0.9,0.6,0.4,8.1,0
42279.75,21.8,1,0.7,0.4,8.9,0
42279.79167,21.8,1.1,0.9,0.5,9.7,0
42279.83333,21.8,1.4,1.1,0.7,9.8,0
42279.875,21.7,1.6,1.2,0.8,9.5,0
42279.91667,21.8,1.3,1,0.7,9.2,0
42279.95833,22.1,1,0.9,0.6,9.1,0
42280,22,1,0.9,0.6,9,0
42280.04167,21.9,1.2,0.9,0.6,8.8,0
42280.08333,21.8,1,0.7,0.5,8.3,0
42280.125,21.7,1,0.6,0.4,7.4,0
42280.16667,21.7,0.7,0.5,0.3,6.2,0
42280.20833,21.7,0.6,0.4,0.3,5.7,0
42280.25,21.6,0.7,0.4,0.3,6.3,0
42280.29167,21.7,0.5,0.4,0.2,6,0
42280.33333,21.7,0.5,0.4,0.2,5.9,0
42280.375,21.6,0.5,0.3,0.2,5.2,0
42280.41667,21.5,0.5,0.3,0.2,4.6,0
42280.45833,21.5,0.5,0.3,0.2,4.3,0
42280.5,21.6,0.5,0.4,0.2,3.9,0
42280.54167,21.6,0.5,0.3,0.2,3.6,0
42280.58333,21.7,0.5,0.4,0.3,3.8,0
42280.625,21.8,0.7,0.5,0.3,3.6,0
42280.66667,21.9,0.6,0.4,0.3,3.6,0
42280.70833,21.9,0.5,0.4,0.3,3.8,0
42280.75,21.8,0.7,0.4,0.3,4.1,0
42280.79167,21.9,0.6,0.4,0.3,4.1,0
42280.83333,21.9,0.4,0.3,0.2,4,0
42280.875,21.9,0.5,0.4,0.2,4.3,0
42280.91667,21.8,0.5,0.3,0.2,4.3,0
42280.95833,21.8,0.5,0.3,0.2,3.7,0
42281,21.8,0.5,0.3,0.2,4.6,0
42281.04167,21.8,0.5,0.3,0.2,4.9,0
42281.08333,21.8,0.6,0.4,0.3,5.7,0
42281.125,21.8,0.5,0.5,0.3,5.5,0
42281.16667,21.7,0.6,0.6,0.4,6.8,0
42281.20833,21.7,0.6,0.5,0.3,5.6,0
42281.25,21.7,0.7,0.6,0.4,4.4,0
42281.29167,21.5,1.2,0.9,0.6,4.7,0
42281.33333,21.5,1.4,1,0.6,5,0
42281.375,21.5,1.4,1,0.6,5.4,0
42281.41667,21.5,1.2,1,0.6,5.6,0
42281.45833,21.8,1.4,1.1,0.7,6,0
42281.5,21.8,1.5,1.1,0.7,6,0
42281.54167,21.9,1.2,1,0.6,5.6,0
42281.58333,21.9,1.3,0.9,0.6,5.7,0
42281.625,21.9,1.1,0.7,0.5,5.3,0
42281.66667,21.8,0.8,0.7,0.4,5.6,0
42281.70833,21.8,0.8,0.7,0.4,5.3,0
42281.75,21.8,0.8,0.6,0.4,5.3,0
42281.79167,21.8,0.8,0.6,0.4,5.4,0
42281.83333,21.8,0.7,0.5,0.3,5.4,0
42281.875,21.8,0.6,0.5,0.3,5.2,0
42281.91667,21.8,0.6,0.4,0.3,4.8,0
42281.95833,21.7,0.6,0.4,0.3,5.2,0
42282,21.7,0.6,0.4,0.3,5.1,0
42282.04167,21.7,0.6,0.4,0.3,5.7,0
42282.08333,21.6,0.5,0.4,0.3,5.4,0
42282.125,21.6,0.5,0.4,0.3,5.8,0
42282.16667,21.7,0.6,0.4,0.3,5.6,0
42282.20833,21.6,0.6,0.4,0.3,5.4,0
42282.25,21.6,0.6,0.5,0.3,5.4,0
42282.29167,21.6,0.6,0.4,0.3,5.7,0
42282.33333,21.5,0.5,0.4,0.3,5.6,0
42282.375,21.6,0.5,0.4,0.2,5.5,0
42282.41667,21.7,0.5,0.3,0.2,5.6,0
42282.45833,21.8,0.5,0.4,0.2,5.7,0
42282.5,22,0.5,0.4,0.3,6.5,0
42282.54167,21.8,0.4,0.3,0.2,6,0
42282.58333,22.2,0.4,0.3,0.2,5.7,0
42282.625,22.2,0.5,0.3,0.2,5.7,0
42282.66667,22.2,0.5,0.3,0.2,5.6,0
42282.70833,22,0.5,0.4,0.3,5.2,0
42282.75,21.8,0.6,0.4,0.3,5.2,0
42282.79167,21.7,0.5,0.4,0.2,5.2,0
42282.83333,21.7,0.6,0.4,0.2,4.8,0
42282.875,21.7,0.5,0.4,0.3,4.7,0
42282.91667,21.7,0.5,0.4,0.2,4.9,0
42282.95833,21.8,0.6,0.4,0.3,4.9,0
42283,21.8,0.7,0.5,0.3,5.1,0
42283.04167,21.8,0.7,0.5,0.3,4.9,0
42283.08333,21.6,0.6,0.5,0.3,4.8,0
42283.125,21.6,0.7,0.5,0.3,4.5,0
42283.16667,21.6,0.6,0.5,0.3,4.7,0
42283.20833,21.5,0.8,0.6,0.4,4.9,0
42283.25,21.5,0.9,0.6,0.4,4.9,0
42283.29167,21.5,0.8,0.6,0.4,4.7,0
42283.33333,21.5,0.9,0.6,0.4,4.8,0
42283.375,21.5,0.8,0.6,0.4,4.9,0
42283.41667,21.5,0.7,0.5,0.3,4.8,0
42283.45833,21.6,0.7,0.5,0.3,4.8,0
42283.5,21.9,0.7,0.5,0.3,5,0
42283.54167,21.9,0.6,0.4,0.3,5.1,0
42283.58333,21.9,0.6,0.4,0.3,4.7,0
42283.625,21.9,0.7,0.5,0.3,4.9,0
42283.66667,21.9,0.6,0.5,0.3,4.8,0
42283.70833,21.7,0.6,0.5,0.3,4.7,0
42283.75,21.6,0.7,0.5,0.3,4.6,0
42283.79167,21.7,0.7,0.5,0.3,4.8,0
42283.83333,21.8,0.8,0.5,0.3,4.9,0
42283.875,21.8,0.7,0.4,0.3,4.7,0
42283.91667,21.7,0.6,0.4,0.3,4.6,0
42283.95833,21.7,0.5,0.4,0.3,4.6,0
42284,21.8,0.5,0.4,0.3,4.3,0
42284.04167,21.8,0.6,0.4,0.3,4.5,0
42284.08333,21.6,0.6,0.4,0.3,4.5,0
42284.125,21.6,0.6,0.4,0.3,4.5,0
42284.16667,21.7,0.8,0.5,0.3,4.5,0
42284.20833,21.8,0.7,0.4,0.3,4.4,0
42284.25,21.7,0.6,0.5,0.3,4.4,0
42284.29167,21.6,0.7,0.5,0.3,4.3,0
42284.33333,21.6,0.8,0.5,0.3,3.9,0
42284.375,21.7,0.7,0.5,0.4,4.2,0
42284.41667,21.7,0.8,0.6,0.4,4.1,0
42284.45833,21.8,0.8,0.6,0.4,4.1,0
42284.5,22,0.8,0.6,0.4,4.5,0
42284.54167,22.1,0.9,0.6,0.4,4.4,0
42284.58333,22.1,0.9,0.6,0.4,4.6,0
42284.625,22.2,0.8,0.7,0.4,4.5,0
42284.66667,22.3,1,0.7,0.4,4.5,0
42284.70833,22.4,0.9,0.7,0.4,4.5,0
42284.75,22.3,1.1,0.7,0.4,4.7,0
42284.79167,22.2,0.8,0.6,0.4,4.8,0
42284.83333,22.1,0.7,0.5,0.3,4.8,0
42284.875,21.9,0.7,0.6,0.4,4.9,0
42284.91667,21.8,0.9,0.7,0.4,4.9,0
42284.95833,21.8,0.9,0.7,0.4,4.9,0
42285,21.8,0.9,0.7,0.4,4.8,0
42285.04167,21.7,0.9,0.7,0.4,4.8,0
42285.08333,21.7,0.9,0.7,0.4,4.5,0
42285.125,21.6,1,0.6,0.4,4.7,0
42285.16667,21.6,0.9,0.6,0.4,4.8,0
42285.20833,21.9,0.8,0.6,0.4,4.9,0
42285.25,21.7,0.9,0.7,0.5,5.2,0
42285.29167,21.7,1,0.7,0.5,4.9,0
42285.33333,21.8,1.1,0.8,0.5,5.2,0
42285.375,21.8,1.1,0.8,0.5,5.1,0
42285.41667,21.6,1.1,0.8,0.5,5.2,0
42285.45833,22.1,0.9,0.7,0.4,5.1,0
42285.5,22.4,1.1,0.7,0.4,5.1,0
42285.54167,22.3,0.9,0.7,0.4,5.1,0
42285.58333,22.2,0.9,0.6,0.4,5,0
42285.625,23.1,0.8,0.5,0.3,4.6,0
42285.66667,23.1,0.9,0.6,0.4,4.8,0
42285.70833,23.1,0.7,0.5,0.3,4.7,0
42285.75,23.2,0.9,0.6,0.4,4.6,0
42285.79167,23.1,0.8,0.5,0.3,4.2,0
42285.83333,23.1,0.8,0.6,0.4,4.6,0
42285.875,23,0.7,0.5,0.3,4.7,0
42285.91667,22.9,0.7,0.5,0.3,4.7,0
42285.95833,22.8,0.6,0.5,0.3,4.9,0
42286,22.9,0.5,0.4,0.3,4.9,0
42286.04167,22.8,0.6,0.4,0.2,5,0
42286.08333,22.8,0.5,0.4,0.2,5.1,1
42286.125,22.7,0.5,0.4,0.2,5.2,1
42286.16667,22.6,0.6,0.4,0.3,4.8,1
42286.20833,22.5,0.6,0.4,0.3,5.6,1
42286.25,22.5,0.7,0.4,0.2,5.8,1
42286.29167,22.4,0.7,0.5,0.3,5.6,1
42286.33333,21,0.7,0.5,0.3,5.1,1
42286.375,21.1,0.7,0.5,0.3,5.6,1
42286.41667,21,0.7,0.5,0.3,5.3,1
42286.45833,21,0.6,0.5,0.3,6.7,1
42286.5,21.1,0.6,0.4,0.3,5.4,1
42286.54167,21.1,0.6,0.4,0.2,4.9,1
42286.58333,21.2,0.5,0.4,0.2,5.1,1
42286.625,21.2,0.5,0.4,0.2,4.6,1
42286.66667,21.1,0.6,0.4,0.2,5.3,1
42286.70833,21.1,0.6,0.4,0.2,6.1,1
42286.75,21,0.5,0.4,0.2,5.7,1
42286.79167,21,0.6,0.4,0.2,6.5,1
42286.83333,21,0.7,0.5,0.3,7.9,1
42286.875,20.9,0.8,0.6,0.3,9,1
42286.91667,20.9,1,0.7,0.4,9,1
42286.95833,20.9,1,0.8,0.5,9.2,1
42287,20.9,1.1,0.8,0.5,9,1
42287.04167,20.8,1.3,1,0.6,9.2,1
42287.08333,20.8,1.2,0.9,0.6,9.2,1
42287.125,20.8,1.4,1,0.6,9.8,1
42287.16667,20.8,1.4,1,0.6,10.2,1
42287.20833,20.8,1.2,1,0.6,9.9,1
42287.25,20.8,1.1,0.8,0.5,10,1
42287.29167,20.7,1.2,0.8,0.5,9.7,1
42287.33333,20.6,1.2,0.8,0.5,9.7,1
42287.375,20.6,1.2,0.9,0.5,9.7,1
42287.41667,20.7,1.1,0.8,0.5,9,1
42287.45833,20.7,0.9,0.7,0.4,8.8,1
42287.5,20.7,1.3,0.9,0.6,9.5,1
42287.54167,20.8,1.1,0.8,0.5,8.9,1
42287.58333,20.9,1,0.8,0.5,9.1,1
42287.625,20.9,1.1,0.8,0.5,7.5,1
42287.66667,20.9,1.1,0.8,0.5,5,1
42287.70833,20.7,1.4,0.9,0.6,5.3,1
42287.75,20.7,1.2,0.9,0.6,6.8,1
42287.79167,20.6,1.2,0.9,0.6,6,1
42287.83333,20.7,1.1,0.8,0.5,6.3,1
42287.875,20.7,1.1,0.8,0.5,5.9,1
42287.91667,20.7,1.1,0.8,0.5,5.8,1
42287.95833,20.5,1.1,0.7,0.5,5.9,1
42288,20.3,0.9,0.7,0.4,7.2,1
42288.04167,20.4,1,0.6,0.4,7.6,1
42288.08333,20.4,0.8,0.6,0.3,7.5,1
42288.125,20.4,0.8,0.6,0.4,7.3,1
42288.16667,20.3,0.7,0.5,0.3,6.9,1
42288.20833,20.3,0.6,0.5,0.3,7.6,1
42288.25,20.3,0.7,0.5,0.3,7,1
42288.29167,20.1,0.6,0.5,0.3,7.6,1
42288.33333,20.2,0.6,0.4,0.3,7.3,1
42288.375,20.2,0.5,0.4,0.3,6.9,1
42288.41667,20.2,0.7,0.5,0.3,5.9,0
42288.45833,20.1,0.7,0.5,0.3,4.8,0
42288.5,20.2,0.8,0.5,0.3,5,0
42288.54167,20.2,0.7,0.5,0.3,5.5,0
42288.58333,20.2,0.6,0.4,0.3,5.8,0
42288.625,20.1,0.6,0.4,0.3,5.2,0
42288.66667,20.1,0.5,0.4,0.2,6.3,0
42288.70833,20.2,0.5,0.4,0.2,7,0
42288.75,20.2,0.5,0.4,0.2,7.2,0
42288.79167,20.3,0.5,0.4,0.2,6.2,0
42288.83333,20.3,0.5,0.4,0.2,6.6,0
42288.875,20.3,0.5,0.4,0.2,6.5,0
42288.91667,20.2,0.5,0.4,0.2,5.9,0
42288.95833,20,0.5,0.4,0.2,5.5,0
42289,20,0.5,0.4,0.2,5.5,0
42289.04167,20,0.5,0.3,0.2,5.1,0
42289.08333,19.8,0.3,0.3,0.2,5.8,0
42289.125,19.7,0.4,0.3,0.2,7.5,0
42289.16667,19.7,0.3,0.3,0.2,7.8,0
42289.20833,19.6,0.4,0.3,0.2,8.3,0
42289.25,19.9,0.4,0.3,0.2,6.9,0
42289.29167,19.8,0.4,0.3,0.2,7.2,0
42289.33333,19.7,0.4,0.3,0.2,7.6,0
42289.375,19.6,0.4,0.3,0.2,7.2,0
42289.41667,19.4,0.4,0.3,0.2,6.8,0
42289.45833,19.3,0.4,0.3,0.2,5.5,0
42289.5,19.3,0.4,0.3,0.2,6.1,0
42289.54167,19.1,0.5,0.3,0.2,6.7,0
42289.58333,19.2,0.5,0.4,0.3,7,0
42289.625,19.2,0.5,0.4,0.3,7.1,0
42289.66667,19.8,0.4,0.4,0.2,7.3,0
42289.70833,20.8,0.4,0.3,0.2,7.7,0
42289.75,20.5,0.5,0.4,0.3,7.4,0
42289.79167,19.9,0.7,0.5,0.4,6.7,0
42289.83333,19.6,0.6,0.5,0.3,6.6,0
42289.875,19.3,0.7,0.4,0.3,6.6,0
42289.91667,19.5,0.6,0.5,0.3,6.5,0
42289.95833,19.3,0.5,0.4,0.3,6.6,0
42290,19.6,0.6,0.4,0.3,6.6,0
42290.04167,20,0.5,0.3,0.2,7,0
42290.08333,19.8,0.4,0.3,0.2,7,0
42290.125,19.9,0.4,0.3,0.2,7,0
42290.16667,20.1,0.4,0.3,0.2,7.3,0
42290.20833,20.2,0.6,0.4,0.2,6.9,0
42290.25,19.8,0.5,0.4,0.3,6.4,0
42290.29167,19.5,0.6,0.4,0.3,6.4,0
42290.33333,19.3,0.7,0.5,0.3,6.1,0
42290.375,19.1,0.7,0.5,0.3,6.2,0
42290.41667,19.3,0.8,0.6,0.4,6.3,0
42290.45833,19.5,0.7,0.5,0.3,6.6,0
42290.5,19.7,0.6,0.5,0.3,6.7,0
42290.54167,19.8,0.6,0.5,0.3,6.7,0
42290.58333,19.8,0.7,0.5,0.4,6.8,0
42290.625,20,0.6,0.5,0.3,7.1,0
42290.66667,20.4,0.5,0.4,0.2,7.9,0
42290.70833,20.5,0.4,0.3,0.2,8.1,0
42290.75,20.8,0.4,0.3,0.2,7.6,0
42290.79167,20.7,0.5,0.4,0.2,7.2,0
42290.83333,20.3,0.5,0.4,0.3,7.2,0
42290.875,20.1,0.4,0.4,0.2,7.1,0
42290.91667,19.9,0.5,0.4,0.2,7.1,0
42290.95833,20.2,0.4,0.3,0.2,7.2,0
42291,20.4,0.5,0.3,0.2,7.3,0
42291.04167,20.1,0.5,0.4,0.2,6.9,0
42291.08333,19.9,0.5,0.4,0.3,6.8,0
42291.125,20.2,0.6,0.4,0.2,6.4,0
42291.16667,20.2,0.5,0.4,0.3,6.6,0
42291.20833,20.3,0.5,0.4,0.3,6.6,0
42291.25,20.5,0.5,0.4,0.3,6.8,0
42291.29167,20.4,0.5,0.5,0.3,6.4,0
42291.33333,20.1,0.6,0.5,0.3,6,0
42291.375,20,0.7,0.5,0.3,6.1,0
42291.41667,20,1,0.6,0.4,6.3,0
42291.45833,19.9,0.8,0.6,0.4,6.8,0
42291.5,19.8,0.9,0.7,0.4,7.6,0
42291.54167,19.9,1,0.7,0.4,7.5,0
42291.58333,21,1,0.7,0.5,8.3,0
42291.625,21.2,0.7,0.6,0.4,8.4,0
42291.66667,21.3,0.8,0.5,0.3,8.1,0
42291.70833,21,0.7,0.5,0.3,8.1,0
42291.75,21,0.7,0.6,0.4,7.9,0
42291.79167,21.2,0.8,0.6,0.3,8,0
42291.83333,21.2,0.6,0.5,0.3,7.6,0
42291.875,20.8,0.6,0.5,0.3,7.2,0
42291.91667,20.4,0.9,0.6,0.4,6.9,0
42291.95833,20.2,1,0.7,0.4,6.4,0
42292,20.1,0.8,0.6,0.4,6.7,0
42292.04167,20.1,0.7,0.5,0.3,6.7,0
42292.08333,20.8,0.6,0.4,0.3,7.2,0
42292.125,21.2,0.6,0.4,0.3,7.5,0
42292.16667,20.6,0.6,0.5,0.3,6.7,0
42292.20833,20.3,0.8,0.7,0.4,6.4,0
42292.25,20.4,1,0.7,0.4,6.1,0
42292.29167,20.3,1,0.7,0.5,6.3,0
42292.33333,20.3,0.7,0.6,0.4,6,0
42292.375,20.3,0.9,0.6,0.4,6.2,0
42292.41667,20.2,0.8,0.5,0.3,5.9,0
42292.45833,20.3,0.7,0.6,0.4,6.2,0
42292.5,20.5,0.6,0.5,0.3,6.3,0
42292.54167,20.7,0.5,0.3,0.2,7,0
42292.58333,21.2,0.3,0.2,0.1,7.6,0
42292.625,21.2,0.4,0.2,0.1,7.9,0
42292.66667,20.8,0.5,0.3,0.2,6.7,0
42292.70833,20.3,0.5,0.4,0.2,6,0
42292.75,20.3,0.5,0.4,0.2,5.9,0
42292.79167,20.4,0.4,0.3,0.2,6.4,0
42292.83333,20.3,0.5,0.3,0.2,6.1,0
42292.875,20.2,0.4,0.3,0.2,6,0
42292.91667,20.1,0.5,0.3,0.2,5.9,0
42292.95833,20.3,0.4,0.3,0.2,6,0
42293,20.2,0.4,0.3,0.2,6.3,0
42293.04167,20.3,0.3,0.2,0.2,6.8,0
42293.08333,20.4,0.3,0.2,0.2,6.5,0
42293.125,20.2,0.3,0.2,0.2,6.4,0
42293.16667,20.2,0.3,0.2,0.1,6.6,0
42293.20833,20.4,0.3,0.2,0.1,6.3,0
42293.25,20.4,0.3,0.2,0.1,6.1,0
42293.29167,20.1,0.3,0.2,0.1,5.6,0
42293.33333,19.9,0.4,0.3,0.2,4.9,0
42293.375,19.8,0.5,0.5,0.3,4.8,0
42293.41667,19.7,0.4,0.3,0.2,4.8,0
42293.45833,20.1,0.4,0.3,0.2,5,0
42293.5,20.1,0.4,0.3,0.2,5.5,0
42293.54167,20.6,0.4,0.3,0.2,5.7,0
42293.58333,20.4,0.6,0.4,0.3,5,0
42293.625,20.3,0.8,0.5,0.3,4.8,0
42293.66667,20.1,0.8,0.5,0.3,5.1,0
42293.70833,20.5,0.5,0.4,0.3,5.6,0
42293.75,20.5,0.7,0.5,0.3,5.6,0
42293.79167,20.3,0.8,0.6,0.4,5.6,0
42293.83333,20.2,0.8,0.5,0.4,5.4,0
42293.875,19.9,0.8,0.6,0.4,5,0
42293.91667,20.5,0.7,0.5,0.3,5.6,0
42293.95833,20.4,0.7,0.5,0.4,5.3,0
42294,20.3,0.7,0.5,0.4,5.2,0
42294.04167,20.2,0.7,0.5,0.3,4.9,0
42294.08333,20.2,0.8,0.5,0.3,4.8,0
42294.125,20.3,0.7,0.5,0.3,4.8,0
42294.16667,20.1,0.7,0.5,0.4,4.6,0
42294.20833,20,0.9,0.6,0.4,4.7,0
42294.25,19.8,1,0.7,0.4,4.8,0
42294.29167,19.8,1,0.7,0.4,4.9,0
42294.33333,19.7,1,0.7,0.5,4.9,0
42294.375,19.7,1.1,0.7,0.5,5,0
42294.41667,19.8,0.9,0.7,0.5,5.2,0
42294.45833,19.8,0.9,0.7,0.5,5.2,0
42294.5,19.9,1,0.8,0.5,5.2,0
42294.54167,20.2,1,0.7,0.4,5,0
42294.58333,20.5,0.8,0.6,0.4,5.1,0
42294.625,21.1,0.7,0.5,0.4,5.5,0
42294.66667,21.1,0.8,0.6,0.4,5.2,0
42294.70833,20.7,0.9,0.6,0.4,4.9,0
42294.75,20.3,0.8,0.6,0.4,4.6,0
42294.79167,20.5,0.9,0.7,0.4,4.9,0
42294.83333,20.5,0.9,0.6,0.4,4.9,0
42294.875,20.3,0.8,0.6,0.4,5,0
42294.91667,20.4,0.7,0.4,0.3,5.1,0
42294.95833,20.7,0.5,0.3,0.2,6,0
42295,20.7,0.5,0.3,0.2,5.9,0
42295.04167,20.5,0.5,0.4,0.3,5.1,0
42295.08333,20.4,0.6,0.4,0.3,5.1,0
42295.125,20.5,0.6,0.5,0.3,4.9,0
42295.16667,20.3,0.7,0.5,0.3,4.7,0
42295.20833,20,0.9,0.6,0.4,5.1,0
42295.25,20.2,0.9,0.6,0.4,4.9,0
42295.29167,20.2,0.9,0.6,0.4,5.2,0
42295.33333,20.1,0.8,0.6,0.4,5,0
42295.375,20.1,0.6,0.5,0.3,5.3,0
42295.41667,20.1,0.6,0.4,0.3,5.2,0
42295.45833,19.9,0.5,0.4,0.2,5.2,0
42295.5,20.7,0.5,0.3,0.2,5.3,0
42295.54167,20.7,0.4,0.3,0.2,5.2,0
42295.58333,20.4,0.5,0.4,0.2,4.9,0
42295.625,20.8,0.5,0.4,0.3,4.8,0
42295.66667,20.4,0.6,0.5,0.3,5,0
42295.70833,20.4,0.6,0.4,0.2,5,0
42295.75,20.5,0.3,0.3,0.2,5.1,0
42295.79167,20.5,0.4,0.3,0.2,5.3,0
42295.83333,20.3,0.4,0.3,0.2,5.4,0
42295.875,20.1,0.3,0.2,0.2,5.3,0
42295.91667,20,0.4,0.3,0.2,5.1,0
42295.95833,20.2,0.4,0.3,0.2,4.8,0
42296,20.2,0.5,0.3,0.2,4.9,0
42296.04167,20,0.4,0.3,0.2,4.9,0
42296.08333,20.2,0.3,0.3,0.2,5.1,0
42296.125,20,0.4,0.3,0.2,4.9,0
42296.16667,20,0.8,0.5,0.3,4.4,0
42296.20833,19.9,0.9,0.7,0.4,4.2,0
42296.25,19.9,1.2,0.9,0.5,4.6,0
42296.29167,19.8,1.2,1,0.6,5.2,0
42296.33333,20.1,1.1,0.7,0.5,5.6,0
42296.375,20.1,1.1,0.8,0.5,6.2,0
42296.41667,20.2,1.7,1.3,0.8,7.1,0
42296.45833,20.3,2,1.3,0.8,7.6,0
42296.5,20.4,1.5,1,0.6,7.8,0
42296.54167,20.6,1.1,0.9,0.6,8.2,0
42296.58333,20.7,1,0.7,0.4,8.5,0
42296.66667,20.7,1.1,0.7,0.5,7.8,0
42296.70833,20.4,0.7,0.6,0.4,8.1,0
42296.75,20.3,0.9,0.7,0.4,8.4,0
42296.79167,20.3,1,0.7,0.4,7.9,0
42296.83333,20,1,0.7,0.5,7.9,0
42296.875,20.1,0.8,0.7,0.5,7.6,0
42296.91667,19.9,1.1,0.8,0.5,7.4,0
42296.95833,20,0.9,0.7,0.5,7.4,0
42297,19.8,0.9,0.8,0.5,7.1,0
42297.04167,19.7,0.9,0.7,0.5,6.9,0
42297.08333,19.6,0.8,0.6,0.4,6.9,0
42297.125,19.9,0.6,0.4,0.3,7,0
42297.16667,19.8,0.5,0.4,0.3,7.1,0
42297.20833,19.7,0.6,0.5,0.3,6.3,0
42297.25,19.7,0.6,0.4,0.3,6.2,0
42297.29167,19.7,0.6,0.4,0.3,6,0
42297.33333,19.6,0.6,0.4,0.3,6,0
42297.375,20,0.7,0.5,0.3,5.7,0
42297.41667,20.1,0.6,0.4,0.2,6.1,0
42297.45833,20.1,0.6,0.4,0.2,6.2,0
42297.5,20.1,0.5,0.4,0.2,6.7,0
42297.54167,20.2,0.6,0.4,0.2,6.1,0
42297.58333,20.2,0.5,0.4,0.2,6.3,0
42297.625,20.3,0.7,0.4,0.3,6.7,0
42297.66667,20.5,0.6,0.4,0.2,7.2,0
42297.70833,20.6,0.7,0.4,0.3,7.9,0
42297.75,20.4,0.5,0.4,0.2,7,0
42297.79167,20.5,0.6,0.3,0.2,7.6,0
42297.83333,20.8,0.6,0.4,0.2,7.7,0
42297.875,20.6,0.6,0.4,0.2,8.2,0
42297.91667,20.9,0.5,0.4,0.2,8.8,0
42298,20.5,2,1.9,0.7,8.3,0
42298.04167,20.4,0.5,0.3,0.2,7.5,0
42298.08333,20.3,0.6,0.5,0.3,5.9,0
42298.125,20.2,0.7,0.6,0.4,6.1,0
42298.16667,20.1,0.9,0.7,0.4,6.3,0
42298.20833,20,0.9,0.7,0.5,6.6,0
42298.25,20.1,1.1,0.8,0.5,6.7,0
42298.29167,20.1,0.8,0.7,0.4,6.9,0
42298.33333,20.3,0.9,0.7,0.5,7.4,0
42298.375,20.3,1,0.7,0.5,7.1,0
42298.41667,20.3,0.9,0.6,0.4,7.2,0
42298.45833,20.3,1,0.8,0.5,7.3,0
42298.5,20.6,1,0.7,0.4,7.3,0
42298.54167,20.8,0.9,0.6,0.4,7.4,0
42298.58333,21,0.8,0.5,0.3,7.3,0
42298.625,20.8,0.7,0.5,0.3,7.8,0
42298.66667,20.8,0.6,0.5,0.3,8,0
42298.70833,20.6,0.6,0.4,0.3,7.7,0
42298.75,20.4,0.5,0.4,0.2,6.9,0
42298.79167,20.5,0.4,0.4,0.2,7.5,0
42298.83333,20.6,0.6,0.4,0.2,7.6,0
42298.875,20.6,0.5,0.4,0.2,7.2,0
42298.91667,20.4,0.7,0.5,0.3,6.6,0
42298.95833,20.2,0.9,0.6,0.4,6.4,0
42299,20.2,0.9,0.6,0.4,6.8,0
42299.16667,20.8,1.1,0.8,0.5,6.9,0
42299.20833,21,1.2,0.8,0.5,7.1,0
42299.25,20.8,1,0.7,0.5,7.5,0
42299.29167,20.8,1.1,0.8,0.5,7.8,0
42299.33333,20.6,1.3,0.9,0.6,7.2,0
42299.375,20.6,1.8,1.2,0.7,7.5,0
42299.41667,20.6,1.6,1.1,0.7,7.4,0
42299.45833,20.7,1.4,1.2,0.7,7.5,0
